timestamp,test-class,test-method,time,description,result
"2022-06-03 16:35:21.683","acme.testing.inventor.down.InventorDownCreateTest","negativeTest",8270,""[18] code=55, items=CCC-222-C, subject=Prueba, explanation=Prueba, startPeriod=2025/05/01 00:00, endPeriod=2025/05/08 00:00, quantity=EUR 15.00, additionalInfo=esto no es un link"","OK"
"2022-06-03 16:35:30.21","acme.testing.inventor.down.InventorDownCreateTest","negativeTestOptionless",8287,""[1] code=0010, items=No components available, subject=P, explanation=D, startPeriod=2025/05/01 00:00, endPeriod=2025/05/08 00:00, quantity=EUR 0.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-03 16:35:38.802","acme.testing.inventor.down.InventorDownCreateTest","negativeTestDate",8351,""[1] code=0012, items=CCC-222-C, subject=Prueba, explanation=Prueba, startPeriod=2025/05/01 00:00, endPeriod=2025/05/08 00:00, quantity=EUR 15.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-03 16:35:45.294","acme.testing.inventor.down.InventorDownCreateTest","positiveTest",6234,""[1] recordIndex=2, code=88, items=CCC-222, subject=P, explanation=D, startPeriod=2025/05/01 00:00, endPeriod=2025/05/08 00:00, quantity=EUR 0.00, additionalInfo=https://www.twitch.tv"","Expected value 'zz:22:06:88:0388' in input box 'code', but 'zz:22:06:88:03' was found"
"2022-06-03 16:35:51.875","acme.testing.inventor.down.InventorDownCreateTest","positiveTest",6316,""[2] recordIndex=3, code=99, items=CCC-222-C, subject=100 caracteres100 caracteres100 caracteres100 caracteres100 caracteres100 caracteres100 caracteres10, explanation=255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255 caracteres255, startPeriod=2025/05/01 12:00, endPeriod=2027/05/10 12:00, quantity=EUR 0.01, additionalInfo=null"","Expected value 'zz:22:06:99:0399' in input box 'code', but 'zz:22:06:99:03' was found"
"2022-06-03 16:36:05.118","acme.testing.inventor.down.InventorDownCreateTest","hackingTest",12992,""hackingTest()"","OK"
"2022-06-03 16:36:12.238","acme.testing.inventor.down.InventorDownListTest","positiveTest",6406,""[1] recordIndex=0, code=ab:22:05:11:16, subject=Primer down, item=AAA-000"","OK"
"2022-06-03 16:36:19.882","acme.testing.inventor.down.InventorDownListTest","positiveTest",7402,""[2] recordIndex=1, code=ab:22:05:22:16, subject=Segundo down, item=AAA-000-A"","OK"
"2022-06-03 16:36:35.881","acme.testing.inventor.down.InventorDownListTest","hackingTest",15512,""hackingTest()"","OK"
"2022-06-03 16:36:44.808","acme.testing.inventor.down.InventorDownShowTest","positiveTest",8002,""[1] recordIndex=0, code=ab:22:05:11:16, item=AAA-000, creationMoment=2022/03/01 00:00, subject=Primer down, explanation=Esta es una entidad creada para el Control Check de DP, startPeriod=2022/05/01 00:00, endPeriod=2022/05/10 00:00, quantity=EUR 15,000.00, additionalInfo=https://www.twitch.tv"","OK"
"2022-06-03 16:36:53.312","acme.testing.inventor.down.InventorDownShowTest","positiveTest",8029,""[2] recordIndex=1, code=ab:22:05:22:16, item=AAA-000-A, creationMoment=2022/03/01 00:30, subject=Segundo down, explanation=Este no tiene link, startPeriod=2022/05/01 12:00, endPeriod=2022/05/10 12:00, quantity=EUR 15,000.00, additionalInfo=null"","OK"
"2022-06-03 16:37:03.404","acme.testing.inventor.down.InventorDownDeleteTest","positiveTest",9172,""[1] recordIndex=0"","OK"
"2022-06-03 16:37:13.184","acme.testing.inventor.down.InventorDownDeleteTest","positiveTest",9279,""[2] recordIndex=0"","OK"
